loss,mae,val_loss,val_mae
10720978944.0,76240.125,11606551552.0,78449.46875
10715319296.0,76221.109375,11600512000.0,78431.0546875
10709669888.0,76202.1328125,11594484736.0,78412.71875
10704034816.0,76183.2265625,11588469760.0,78394.40625
10698413056.0,76164.34375,11582467072.0,78376.125
10692805632.0,76145.484375,11576478720.0,78357.8828125
10687208448.0,76126.65625,11570501632.0,78339.6328125
10681624576.0,76107.859375,11564537856.0,78321.5
10676051968.0,76089.109375,11558587392.0,78303.359375
10670492672.0,76070.3828125,11552649216.0,78285.234375
10664945664.0,76051.7421875,11546724352.0,78267.15625
10659410944.0,76033.1171875,11540811776.0,78249.09375
10653888512.0,76014.546875,11534909440.0,78231.09375
10648377344.0,75996.0390625,11529023488.0,78213.1015625
10642877440.0,75977.578125,11523146752.0,78195.0859375
10637390848.0,75959.1796875,11517283328.0,78177.0703125
10631916544.0,75940.8515625,11511431168.0,78159.0703125
10626452480.0,75922.5625,11505590272.0,78141.09375
10621001728.0,75904.265625,11499762688.0,78123.09375
10615562240.0,75885.984375,11493944320.0,78105.1328125
10610134016.0,75867.7265625,11488142336.0,78087.1953125
10604717056.0,75849.4921875,11482348544.0,78069.3203125
10599311360.0,75831.3125,11476568064.0,78051.4609375
10593916928.0,75813.171875,11470797824.0,78033.6015625
10588534784.0,75795.0625,11465041920.0,78015.796875
10583163904.0,75776.9765625,11459296256.0,77998.0625
10577805312.0,75758.8984375,11453562880.0,77980.3671875
10572455936.0,75740.8125,11447841792.0,77962.671875
10567120896.0,75722.765625,11442130944.0,77944.9765625
10561795072.0,75704.75,11436431360.0,77927.34375
10556479488.0,75686.84375,11430744064.0,77909.6953125
10551176192.0,75669.0078125,11425068032.0,77892.125
10545883136.0,75651.1875,11419400192.0,77874.5546875
10540600320.0,75633.40625,11413747712.0,77856.984375
10535329792.0,75615.609375,11408102400.0,77839.421875
10530069504.0,75597.8359375,11402470400.0,77821.9140625
10524818432.0,75580.109375,11396847616.0,77804.4609375
10519579648.0,75562.40625,11391237120.0,77787.0078125
10514350080.0,75544.7578125,11385637888.0,77769.59375
10509130752.0,75527.15625,11380048896.0,77752.234375
10503923712.0,75509.578125,11374471168.0,77734.8828125
10498727936.0,75492.0078125,11368903680.0,77717.5390625
10493540352.0,75474.4765625,11363347456.0,77700.21875
10488364032.0,75456.953125,11357802496.0,77682.9453125
10483197952.0,75439.421875,11352267776.0,77665.671875
10478042112.0,75421.90625,11346745344.0,77648.46875
10472896512.0,75404.4140625,11341230080.0,77631.2578125
10467760128.0,75386.9765625,11335726080.0,77614.046875
10462637056.0,75369.5625,11330235392.0,77596.8359375
10457521152.0,75352.171875,11324752896.0,77579.625
10452416512.0,75334.796875,11319280640.0,77562.421875
10447322112.0,75317.4453125,11313822720.0,77545.234375
10442235904.0,75300.1015625,11308374016.0,77528.0546875
10437160960.0,75282.8046875,11302934528.0,77510.859375
10432095232.0,75265.5234375,11297507328.0,77493.671875
10427037696.0,75248.2734375,11292088320.0,77476.5078125
10421991424.0,75231.0390625,11286679552.0,77459.3515625
10416954368.0,75213.8515625,11281281024.0,77442.21875
10411927552.0,75196.6875,11275890688.0,77425.1484375
10406908928.0,75179.53125,11270510592.0,77408.1484375
10401899520.0,75162.3828125,11265141760.0,77391.21875
10396898304.0,75145.2421875,11259781120.0,77374.359375
10391908352.0,75128.1484375,11254430720.0,77357.5234375
10386927616.0,75111.09375,11249088512.0,77340.6640625
10381955072.0,75094.0546875,11243758592.0,77323.8125
10376992768.0,75077.0234375,11238434816.0,77307.03125
10372039680.0,75060.0390625,11233122304.0,77290.2890625
10367094784.0,75043.125,11227817984.0,77273.6015625
10362159104.0,75026.234375,11222525952.0,77256.8984375
10357230592.0,75009.3828125,11217244160.0,77240.1953125
10352313344.0,74992.5546875,11211969536.0,77223.53125
10347404288.0,74975.765625,11206705152.0,77206.875
10342503424.0,74959.0234375,11201452032.0,77190.2109375
10337612800.0,74942.3359375,11196207104.0,77173.5390625
10332732416.0,74925.6953125,11190971392.0,77156.8671875
10327858176.0,74909.0703125,11185746944.0,77140.1953125
10322995200.0,74892.4609375,11180529664.0,77123.546875
10318140416.0,74875.890625,11175322624.0,77106.8984375
10313294848.0,74859.3359375,11170123776.0,77090.265625
10308456448.0,74842.796875,11164935168.0,77073.609375
10303627264.0,74826.265625,11159754752.0,77057.0
10298806272.0,74809.7578125,11154583552.0,77040.3828125
10293994496.0,74793.2890625,11149422592.0,77023.765625
10289189888.0,74776.828125,11144268800.0,77007.1640625
10284396544.0,74760.3671875,11139125248.0,76990.6171875
10279608320.0,74743.9296875,11133988864.0,76974.109375
10274830336.0,74727.5078125,11128861696.0,76957.5859375
10270060544.0,74711.1328125,11123745792.0,76941.078125
10265298944.0,74694.765625,11118637056.0,76924.5625
10260546560.0,74678.421875,11113539584.0,76908.046875
10255801344.0,74662.09375,11108450304.0,76891.5390625
10251063296.0,74645.8125,11103368192.0,76875.0
10246335488.0,74629.578125,11098297344.0,76858.484375
10241614848.0,74613.3671875,11093235712.0,76841.9609375
10236904448.0,74597.171875,11088181248.0,76825.4609375
10232200192.0,74580.9609375,11083136000.0,76809.0
10227505152.0,74564.7578125,11078100992.0,76792.546875
10222818304.0,74548.546875,11073073152.0,76776.109375
10218139648.0,74532.375,11068053504.0,76759.6640625
10213468160.0,74516.1875,11063043072.0,76743.203125
10208806912.0,74500.03125,11058040832.0,76726.7734375
10204151808.0,74483.875,11053048832.0,76710.3671875
10199503872.0,74467.734375,11048064000.0,76693.9453125
10194863104.0,74451.6015625,11043088384.0,76677.5390625
10190231552.0,74435.484375,11038120960.0,76661.1328125
10185608192.0,74419.375,11033160704.0,76644.75
10180992000.0,74403.2890625,11028209664.0,76628.375
10176386048.0,74387.2109375,11023267840.0,76612.03125
10171784192.0,74371.1484375,11018332160.0,76595.7578125
10167190528.0,74355.109375,11013406720.0,76579.4921875
10162605056.0,74339.0703125,11008489472.0,76563.2421875
10158028800.0,74323.0390625,11003578368.0,76546.9765625
10153457664.0,74307.0078125,10998677504.0,76530.7109375
10148894720.0,74290.984375,10993784832.0,76514.4765625
10144338944.0,74274.984375,10988900352.0,76498.2578125
10139790336.0,74258.96875,10984022016.0,76482.0390625
10135249920.0,74243.0078125,10979152896.0,76465.84375
10130716672.0,74227.0234375,10974292992.0,76449.7265625
10126192640.0,74211.0703125,10969438208.0,76433.6796875
10121674752.0,74195.125,10964593664.0,76417.6328125
10117163008.0,74179.203125,10959754240.0,76401.578125
10112658432.0,74163.3046875,10954923008.0,76385.5390625
10108161024.0,74147.4296875,10950097920.0,76369.4921875
10103671808.0,74131.5859375,10945284096.0,76353.4375
10099189760.0,74115.7890625,10940476416.0,76337.375
10094713856.0,74099.984375,10935674880.0,76321.3203125
10090244096.0,74084.203125,10930883584.0,76305.2734375
10085783552.0,74068.4375,10926100480.0,76289.2109375
10081330176.0,74052.671875,10921324544.0,76273.1484375
10076882944.0,74036.921875,10916556800.0,76257.15625
10072441856.0,74021.203125,10911793152.0,76241.171875
10068008960.0,74005.5,10907039744.0,76225.1875
10063583232.0,73989.8125,10902293504.0,76209.203125
10059162624.0,73974.1484375,10897553408.0,76193.234375
10054750208.0,73958.4921875,10892822528.0,76177.2734375
10050342912.0,73942.8359375,10888096768.0,76161.3359375
10045944832.0,73927.234375,10883380224.0,76145.40625
10041551872.0,73911.6484375,10878670848.0,76129.453125
10037166080.0,73896.078125,10873969664.0,76113.53125
10032786432.0,73880.53125,10869273600.0,76097.6015625
10028411904.0,73864.984375,10864586752.0,76081.6796875
10024045568.0,73849.5078125,10859907072.0,76065.765625
10019687424.0,73834.046875,10855234560.0,76049.8203125
10015333376.0,73818.59375,10850571264.0,76033.8984375
10010987520.0,73803.1484375,10845913088.0,76017.96875
10006646784.0,73787.7265625,10841264128.0,76002.03125
10002313216.0,73772.2890625,10836621312.0,75986.1171875
9997985792.0,73756.890625,10831986688.0,75970.171875
9993666560.0,73741.5234375,10827360256.0,75954.2578125
9989351424.0,73726.15625,10822738944.0,75938.328125
9985044480.0,73710.8046875,10818123776.0,75922.46875
9980742656.0,73695.484375,10813516800.0,75906.625
9976446976.0,73680.1796875,10808915968.0,75890.7890625
9972158464.0,73664.8984375,10804322304.0,75874.953125
9967876096.0,73649.625,10799735808.0,75859.1171875
9963600896.0,73634.3671875,10795155456.0,75843.34375
9959331840.0,73619.109375,10790583296.0,75827.578125
9955067904.0,73603.890625,10786016256.0,75811.8125
9950812160.0,73588.7109375,10781456384.0,75796.0390625
9946559488.0,73573.5703125,10776904704.0,75780.265625
9942313984.0,73558.4296875,10772358144.0,75764.4921875
9938075648.0,73543.3359375,10767818752.0,75748.7265625
9933844480.0,73528.2890625,10763286528.0,75733.0
9929616384.0,73513.3046875,10758759424.0,75717.265625
9925395456.0,73498.3359375,10754238464.0,75701.5390625
9921180672.0,73483.3515625,10749725696.0,75685.890625
9916972032.0,73468.375,10745219072.0,75670.2734375
9912768512.0,73453.421875,10740719616.0,75654.65625
9908572160.0,73438.515625,10736228352.0,75639.0546875
9904380928.0,73423.65625,10731743232.0,75623.4453125
9900195840.0,73408.8203125,10727263232.0,75607.8515625
9896016896.0,73394.0,10722789376.0,75592.3359375
9891845120.0,73379.203125,10718323712.0,75576.8125
9887677440.0,73364.4140625,10713864192.0,75561.3046875
9883515904.0,73349.6171875,10709411840.0,75545.7890625
9879362560.0,73334.8515625,10704964608.0,75530.2734375
9875212288.0,73320.1015625,10700524544.0,75514.7578125
9871068160.0,73305.3671875,10696090624.0,75499.2421875
9866929152.0,73290.65625,10691665920.0,75483.7421875
9862797312.0,73275.9609375,10687245312.0,75468.2265625
9858671616.0,73261.3046875,10682830848.0,75452.703125
9854550016.0,73246.671875,10678423552.0,75437.1953125
9850435584.0,73232.046875,10674024448.0,75421.6796875
9846327296.0,73217.46875,10669631488.0,75406.171875
9842224128.0,73202.8671875,10665244672.0,75390.671875
9838126080.0,73188.296875,10660866048.0,75375.1484375
9834034176.0,73173.7265625,10656492544.0,75359.6484375
9829947392.0,73159.1640625,10652125184.0,75344.140625
9825865728.0,73144.6015625,10647763968.0,75328.625
9821789184.0,73130.0703125,10643408896.0,75313.1171875
9817719808.0,73115.53125,10639062016.0,75297.6015625
9813654528.0,73101.0078125,10634719232.0,75282.09375
9809594368.0,73086.5,10630382592.0,75266.5703125
9805539328.0,73072.0,10626052096.0,75251.0546875
9801490432.0,73057.53125,10621726720.0,75235.5390625
9797445632.0,73043.0625,10617407488.0,75220.0546875
9793406976.0,73028.59375,10613094400.0,75204.5625
9789374464.0,73014.1484375,10608787456.0,75189.078125
9785346048.0,72999.703125,10604485632.0,75173.5859375
9781323776.0,72985.2578125,10600190976.0,75158.09375
9777306624.0,72970.8203125,10595900416.0,75142.6328125
9773292544.0,72956.3828125,10591614976.0,75127.203125
9769284608.0,72941.9609375,10587336704.0,75111.8125
9765280768.0,72927.546875,10583065600.0,75096.4140625
9761285120.0,72913.1796875,10578798592.0,75081.0390625
9757291520.0,72898.828125,10574537728.0,75065.6484375
9753305088.0,72884.4765625,10570283008.0,75050.25
9749322752.0,72870.140625,10566032384.0,75034.8671875
9745344512.0,72855.8125,10561788928.0,75019.5390625
9741372416.0,72841.5,10557549568.0,75004.2109375
9737404416.0,72827.1796875,10553315328.0,74988.8671875
9733441536.0,72812.8828125,10549087232.0,74973.53125
9729483776.0,72798.578125,10544866304.0,74958.1953125
9725531136.0,72784.2734375,10540648448.0,74942.9140625
9721584640.0,72770.0,10536436736.0,74927.6640625
9717642240.0,72755.75,10532231168.0,74912.4140625
9713704960.0,72741.4921875,10528032768.0,74897.171875
9709772800.0,72727.234375,10523838464.0,74881.953125
9705845760.0,72713.0,10519652352.0,74866.7421875
9701922816.0,72698.78125,10515470336.0,74851.546875
9698006016.0,72684.5859375,10511292416.0,74836.3671875
9694092288.0,72670.3984375,10507121664.0,74821.1875
9690184704.0,72656.25,10502958080.0,74806.015625
9686280192.0,72642.0859375,10498797568.0,74790.8359375
9682383872.0,72627.9296875,10494644224.0,74775.6640625
9678489600.0,72613.78125,10490496000.0,74760.484375
9674601472.0,72599.6640625,10486353920.0,74745.3359375
9670717440.0,72585.546875,10482213888.0,74730.171875
9666838528.0,72571.4609375,10478082048.0,74715.0234375
9662964736.0,72557.3828125,10473955328.0,74699.8671875
9659094016.0,72543.3046875,10469833728.0,74684.7734375
9655228416.0,72529.2421875,10465718272.0,74669.6953125
9651368960.0,72515.2109375,10461606912.0,74654.6328125
9647513600.0,72501.1796875,10457500672.0,74639.578125
9643662336.0,72487.140625,10453400576.0,74624.515625
9639815168.0,72473.1015625,10449305600.0,74609.46875
9635974144.0,72459.0859375,10445215744.0,74594.4140625
9632137216.0,72445.0546875,10441131008.0,74579.375
9628304384.0,72431.0390625,10437050368.0,74564.3515625
9624475648.0,72417.0234375,10432974848.0,74549.3671875
9620652032.0,72403.046875,10428905472.0,74534.3828125
9616832512.0,72389.0859375,10424842240.0,74519.4453125
9613018112.0,72375.125,10420784128.0,74504.515625
9609206784.0,72361.1796875,10416730112.0,74489.625
9605401600.0,72347.21875,10412683264.0,74474.734375
9601600512.0,72333.28125,10408641536.0,74459.84375
9597803520.0,72319.3515625,10404603904.0,74444.953125
9594011648.0,72305.4296875,10400572416.0,74430.0625
9590224896.0,72291.5,10396545024.0,74415.171875
9586441216.0,72277.59375,10392523776.0,74400.28125
9582663680.0,72263.6796875,10388507648.0,74385.390625
9578889216.0,72249.78125,10384496640.0,74370.4921875
9575120896.0,72235.8984375,10380488704.0,74355.6328125
9571356672.0,72222.0390625,10376487936.0,74340.796875
9567596544.0,72208.171875,10372491264.0,74325.9921875
9563841536.0,72194.328125,10368500736.0,74311.1875
9560091648.0,72180.4765625,10364514304.0,74296.3828125
9556344832.0,72166.6484375,10360532992.0,74281.6015625
9552602112.0,72152.8359375,10356556800.0,74266.8046875
9548865536.0,72139.0546875,10352585728.0,74252.0078125
9545132032.0,72125.2734375,10348619776.0,74237.2109375
9541402624.0,72111.4921875,10344658944.0,74222.421875
9537679360.0,72097.734375,10340701184.0,74207.6640625
9533958144.0,72083.9765625,10336750592.0,74192.9140625
9530243072.0,72070.25,10332804096.0,74178.1796875
9526532096.0,72056.515625,10328860672.0,74163.4375
9522824192.0,72042.78125,10324923392.0,74148.6953125
9519121408.0,72029.0390625,10320991232.0,74133.9609375
9515423744.0,72015.3203125,10317063168.0,74119.25
9511729152.0,72001.6171875,10313140224.0,74104.546875
9508038656.0,71987.9140625,10309221376.0,74089.859375
9504354304.0,71974.21875,10305308672.0,74075.2265625
9500672000.0,71960.53125,10301400064.0,74060.625
9496996864.0,71946.828125,10297495552.0,74046.046875
9493323776.0,71933.1484375,10293598208.0,74031.46875
9489655808.0,71919.4765625,10289703936.0,74016.90625
9485991936.0,71905.8125,10285815808.0,74002.34375
9482331136.0,71892.171875,10281929728.0,73987.7890625
9478676480.0,71878.5234375,10278050816.0,73973.21875
9475025920.0,71864.875,10274176000.0,73958.6953125
9471379456.0,71851.234375,10270306304.0,73944.1640625
9467735040.0,71837.578125,10266439680.0,73929.6328125
9464096768.0,71823.9375,10262579200.0,73915.09375
9460463616.0,71810.3125,10258724864.0,73900.5625
9456833536.0,71796.6953125,10254873600.0,73886.0390625
9453207552.0,71783.0859375,10251026432.0,73871.515625
9449585664.0,71769.5,10247185408.0,73856.9921875
9445967872.0,71755.90625,10243347456.0,73842.5703125
9442354176.0,71742.328125,10239513600.0,73828.1640625
9438746624.0,71728.7578125,10235685888.0,73813.75
9435140096.0,71715.1875,10231861248.0,73799.328125
9431538688.0,71701.6328125,10228041728.0,73784.9140625
9427941376.0,71688.1015625,10224225280.0,73770.5390625
9424348160.0,71674.5703125,10220413952.0,73756.1640625
9420758016.0,71661.0546875,10216608768.0,73741.796875
9417172992.0,71647.546875,10212807680.0,73727.421875
9413591040.0,71634.0546875,10209012736.0,73713.0546875
9410013184.0,71620.5859375,10205219840.0,73698.6796875
9406439424.0,71607.1171875,10201432064.0,73684.3125
9402869760.0,71593.65625,10197649408.0,73669.9375
9399303168.0,71580.203125,10193869824.0,73655.5625
9395740672.0,71566.765625,10190095360.0,73641.1875
9392183296.0,71553.3359375,10186324992.0,73626.8046875
9388627968.0,71539.921875,10182559744.0,73612.4375
9385077760.0,71526.5078125,10178798592.0,73598.09375
9381531648.0,71513.1015625,10175040512.0,73583.734375
9377988608.0,71499.703125,10171287552.0,73569.3828125
9374449664.0,71486.3046875,10167538688.0,73555.0390625
9370915840.0,71472.921875,10163795968.0,73540.703125
9367385088.0,71459.53125,10160056320.0,73526.375
9363857408.0,71446.15625,10156321792.0,73512.0703125
9360335872.0,71432.78125,10152590336.0,73497.75
9356815360.0,71419.3984375,10148865024.0,73483.4453125
9353299968.0,71406.0234375,10145143808.0,73469.1328125
9349788672.0,71392.640625,10141429760.0,73454.828125
